,global_unique_identifier,observation_date,category,common_name,scientific_name,state,county,iba_code,usfws_code,lat,long,observer_id,trip_comments,observation_year,observation_month,season,geometry
555675,URN:CornellLabOfOrnithology:EBIRD:OBS137874781,2012-01-30,species,Northern Pintail,Anas acuta,Tennessee,Davidson,,,36.1735301,-86.826582,obsr186024,,2012,1,offseason,POINT (-86.826582 36.1735301)
555676,URN:CornellLabOfOrnithology:EBIRD:OBS137944406,2012-01-31,species,Northern Pintail,Anas acuta,Tennessee,Davidson,,,36.1735301,-86.826582,obsr186024,,2012,1,offseason,POINT (-86.826582 36.1735301)
555677,URN:CornellLabOfOrnithology:EBIRD:OBS134798520,2012-01-01,species,Northern Pintail,Anas acuta,Tennessee,Davidson,,,36.1084577,-86.6022437,obsr43705,Got there early and saw the swan.  The bird flew and was gone.  No one else saw it.,2012,1,offseason,POINT (-86.6022437 36.1084577)
555678,URN:CornellLabOfOrnithology:EBIRD:OBS137102233,2012-01-21,species,Northern Pintail,Anas acuta,Tennessee,Davidson,,,36.1568898,-86.6181025,obsr86051,,2012,1,offseason,POINT (-86.61810250000001 36.1568898)
555679,URN:CornellLabOfOrnithology:EBIRD:OBS156746874,2012-01-21,species,Northern Pintail,Anas acuta,Tennessee,Davidson,,,36.1057051,-86.5808487,obsr326514,,2012,1,offseason,POINT (-86.5808487 36.1057051)
555680,URN:CornellLabOfOrnithology:EBIRD:OBS138170183,2012-01-21,species,Northern Pintail,Anas acuta,Tennessee,Davidson,,,36.1568898,-86.6181025,obsr298046,,2012,1,offseason,POINT (-86.61810250000001 36.1568898)
555681,URN:CornellLabOfOrnithology:EBIRD:OBS1343676613,2012-01-21,species,Northern Pintail,Anas acuta,Tennessee,Davidson,,,36.1057051,-86.5808487,obsr1226351,NTOS Field Trip,2012,1,offseason,POINT (-86.5808487 36.1057051)
555682,URN:CornellLabOfOrnithology:EBIRD:OBS136911026,2012-01-21,species,Northern Pintail,Anas acuta,Tennessee,Davidson,,,36.1568898,-86.6181025,obsr186024,,2012,1,offseason,POINT (-86.61810250000001 36.1568898)
555757,URN:CornellLabOfOrnithology:EBIRD:OBS1343676617,2012-01-21,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,,,36.1057051,-86.5808487,obsr1226351,NTOS Field Trip,2012,1,offseason,POINT (-86.5808487 36.1057051)
555758,URN:CornellLabOfOrnithology:EBIRD:OBS136932543,2012-01-21,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,,,36.1220662,-86.5822195,obsr237690,,2012,1,offseason,POINT (-86.58221949999999 36.1220662)
555759,URN:CornellLabOfOrnithology:EBIRD:OBS156746878,2012-01-21,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,,,36.1057051,-86.5808487,obsr326514,,2012,1,offseason,POINT (-86.5808487 36.1057051)
555760,URN:CornellLabOfOrnithology:EBIRD:OBS137103307,2012-01-21,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr86051,,2012,1,offseason,POINT (-86.56797570000001 36.1312841)
555761,URN:CornellLabOfOrnithology:EBIRD:OBS136912259,2012-01-21,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr186024,,2012,1,offseason,POINT (-86.56797570000001 36.1312841)
555972,URN:CornellLabOfOrnithology:EBIRD:OBS138192231,2012-01-21,species,Snow Goose,Anser caerulescens,Tennessee,Davidson,,,36.1330773,-86.594599,obsr298046,,2012,1,offseason,POINT (-86.594599 36.1330773)
555973,URN:CornellLabOfOrnithology:EBIRD:OBS156746877,2012-01-21,species,Snow Goose,Anser caerulescens,Tennessee,Davidson,,,36.1057051,-86.5808487,obsr326514,,2012,1,offseason,POINT (-86.5808487 36.1057051)
555974,URN:CornellLabOfOrnithology:EBIRD:OBS136912253,2012-01-21,species,Snow Goose,Anser caerulescens,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr186024,,2012,1,offseason,POINT (-86.56797570000001 36.1312841)
555975,URN:CornellLabOfOrnithology:EBIRD:OBS137103296,2012-01-21,species,Snow Goose,Anser caerulescens,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr86051,,2012,1,offseason,POINT (-86.56797570000001 36.1312841)
555976,URN:CornellLabOfOrnithology:EBIRD:OBS136932539,2012-01-21,species,Snow Goose,Anser caerulescens,Tennessee,Davidson,,,36.1220662,-86.5822195,obsr237690,,2012,1,offseason,POINT (-86.58221949999999 36.1220662)
555977,URN:CornellLabOfOrnithology:EBIRD:OBS1343676616,2012-01-21,species,Snow Goose,Anser caerulescens,Tennessee,Davidson,,,36.1057051,-86.5808487,obsr1226351,NTOS Field Trip,2012,1,offseason,POINT (-86.5808487 36.1057051)
572751,URN:CornellLabOfOrnithology:EBIRD:OBS141762911,2012-02-21,species,American Woodcock,Scolopax minor,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr149602,,2012,2,offseason,POINT (-86.9284072 36.1521921)
572752,URN:CornellLabOfOrnithology:EBIRD:OBS141228905,2012-02-20,species,American Woodcock,Scolopax minor,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr186024,,2012,2,offseason,POINT (-86.9284072 36.1521921)
573135,URN:CornellLabOfOrnithology:EBIRD:OBS141393003,2012-02-17,species,Common Merganser,Mergus merganser,Tennessee,Davidson,,,36.0960824,-86.542124,obsr165022,,2012,2,offseason,POINT (-86.542124 36.0960824)
574120,URN:CornellLabOfOrnithology:EBIRD:OBS142239787,2012-02-24,species,Red-breasted Nuthatch,Sitta canadensis,Tennessee,Davidson,,,36.2626517,-86.8940235,obsr303106,,2012,2,offseason,POINT (-86.8940235 36.2626517)
574121,URN:CornellLabOfOrnithology:EBIRD:OBS141191990,2012-02-18,species,Red-breasted Nuthatch,Sitta canadensis,Tennessee,Davidson,,,36.0676807,-86.8095714,obsr163161,,2012,2,offseason,POINT (-86.8095714 36.0676807)
574343,URN:CornellLabOfOrnithology:EBIRD:OBS138501736,2012-02-06,species,Snow Goose,Anser caerulescens,Tennessee,Davidson,,,36.1735301,-86.826582,obsr186024,,2012,2,offseason,POINT (-86.826582 36.1735301)
590844,URN:CornellLabOfOrnithology:EBIRD:OBS716983353,2012-03-10,species,American Woodcock,Scolopax minor,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr439748,,2012,3,spring migration,POINT (-86.9284072 36.1521921)
590845,URN:CornellLabOfOrnithology:EBIRD:OBS143982066,2012-03-10,species,American Woodcock,Scolopax minor,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr298046,,2012,3,spring migration,POINT (-86.9284072 36.1521921)
590846,URN:CornellLabOfOrnithology:EBIRD:OBS715483311,2012-03-10,species,American Woodcock,Scolopax minor,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr1239678,,2012,3,spring migration,POINT (-86.9284072 36.1521921)
591723,URN:CornellLabOfOrnithology:EBIRD:OBS146062540,2012-03-28,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.1696847,-86.7863274,obsr283976,,2012,3,spring migration,POINT (-86.7863274 36.1696847)
591724,URN:CornellLabOfOrnithology:EBIRD:OBS145209467,2012-03-21,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr186024,,2012,3,spring migration,POINT (-86.9284072 36.1521921)
591725,URN:CornellLabOfOrnithology:EBIRD:OBS145304896,2012-03-21,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr164304,,2012,3,spring migration,POINT (-86.9284072 36.1521921)
591992,URN:CornellLabOfOrnithology:EBIRD:OBS145304904,2012-03-21,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr164304,,2012,3,spring migration,POINT (-86.9284072 36.1521921)
591993,URN:CornellLabOfOrnithology:EBIRD:OBS145209475,2012-03-21,species,Henslow's Sparrow,Centronyx henslowii,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr186024,,2012,3,spring migration,POINT (-86.9284072 36.1521921)
592215,URN:CornellLabOfOrnithology:EBIRD:OBS143539519,2012-03-06,species,Merlin,Falco columbarius,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr186024,,2012,3,spring migration,POINT (-86.9284072 36.1521921)
593103,URN:CornellLabOfOrnithology:EBIRD:OBS145209481,2012-03-21,species,Vesper Sparrow,Pooecetes gramineus,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr186024,,2012,3,spring migration,POINT (-86.9284072 36.1521921)
593104,URN:CornellLabOfOrnithology:EBIRD:OBS145304910,2012-03-21,species,Vesper Sparrow,Pooecetes gramineus,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr164304,,2012,3,spring migration,POINT (-86.9284072 36.1521921)
616529,URN:CornellLabOfOrnithology:EBIRD:OBS149795470,2012-04-25,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr164304,,2012,4,spring migration,POINT (-86.8016968 36.0602989)
616530,URN:CornellLabOfOrnithology:EBIRD:OBS150138494,2012-04-28,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,,,36.2039929,-86.65006,obsr164304,,2012,4,spring migration,POINT (-86.65006 36.2039929)
616531,URN:CornellLabOfOrnithology:EBIRD:OBS236024206,2012-04-28,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,,,36.2039929,-86.65006,obsr212351,"One of my first spring outings to Peeler Park along with Phillip Casteel and Mary Zimmerman.  Highlights included great looks at a singing Sedge Wren, a singing (and somewhat early) Mourning Warbler, and a stunning Cerulean Warbler.",2012,4,spring migration,POINT (-86.65006 36.2039929)
616532,URN:CornellLabOfOrnithology:EBIRD:OBS148845253,2012-04-18,species,Cerulean Warbler,Setophaga cerulea,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr164304,,2012,4,spring migration,POINT (-86.8016968 36.0602989)
617114,URN:CornellLabOfOrnithology:EBIRD:OBS150055255,2012-04-27,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.1696847,-86.7863274,obsr283976,,2012,4,spring migration,POINT (-86.7863274 36.1696847)
617115,URN:CornellLabOfOrnithology:EBIRD:OBS148825764,2012-04-18,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.1696847,-86.7863274,obsr283976,,2012,4,spring migration,POINT (-86.7863274 36.1696847)
617282,URN:CornellLabOfOrnithology:EBIRD:OBS148290672,2012-04-14,species,Forster's Tern,Sterna forsteri,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr186024,,2012,4,spring migration,POINT (-86.9284072 36.1521921)
617283,URN:CornellLabOfOrnithology:EBIRD:OBS148343086,2012-04-14,species,Forster's Tern,Sterna forsteri,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr237690,,2012,4,spring migration,POINT (-86.9284072 36.1521921)
617284,URN:CornellLabOfOrnithology:EBIRD:OBS148596946,2012-04-16,species,Forster's Tern,Sterna forsteri,Tennessee,Davidson,,,36.2945967,-86.6581845,obsr164304,,2012,4,spring migration,POINT (-86.6581845 36.2945967)
617285,URN:CornellLabOfOrnithology:EBIRD:OBS236172352,2012-04-16,species,Forster's Tern,Sterna forsteri,Tennessee,Davidson,,,36.287648,-86.657371,obsr212351,,2012,4,spring migration,POINT (-86.657371 36.287648)
617286,URN:CornellLabOfOrnithology:EBIRD:OBS148433316,2012-04-14,species,Forster's Tern,Sterna forsteri,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr86051,,2012,4,spring migration,POINT (-86.9284072 36.1521921)
617375,URN:CornellLabOfOrnithology:EBIRD:OBS149602173,2012-04-23,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr186024,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617376,URN:CornellLabOfOrnithology:EBIRD:OBS149878723,2012-04-26,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr149602,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617377,URN:CornellLabOfOrnithology:EBIRD:OBS149795853,2012-04-25,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr164304,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617378,URN:CornellLabOfOrnithology:EBIRD:OBS148204163,2012-04-13,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr164304,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617379,URN:CornellLabOfOrnithology:EBIRD:OBS149956643,2012-04-26,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr186024,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617380,URN:CornellLabOfOrnithology:EBIRD:OBS150020583,2012-04-27,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr43705,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617381,URN:CornellLabOfOrnithology:EBIRD:OBS148206359,2012-04-13,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr186024,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617382,URN:CornellLabOfOrnithology:EBIRD:OBS148145958,2012-04-13,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr186024,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617383,URN:CornellLabOfOrnithology:EBIRD:OBS149895759,2012-04-26,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr186024,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617384,URN:CornellLabOfOrnithology:EBIRD:OBS149786785,2012-04-25,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr186024,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617385,URN:CornellLabOfOrnithology:EBIRD:OBS149708126,2012-04-24,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr149602,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617386,URN:CornellLabOfOrnithology:EBIRD:OBS149664966,2012-04-24,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr186024,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617387,URN:CornellLabOfOrnithology:EBIRD:OBS449254897,2012-04-29,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr149602,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617388,URN:CornellLabOfOrnithology:EBIRD:OBS148291223,2012-04-14,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr186024,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617389,URN:CornellLabOfOrnithology:EBIRD:OBS150363452,2012-04-29,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr149602,,2012,4,spring migration,POINT (-86.826582 36.1735301)
617390,URN:CornellLabOfOrnithology:EBIRD:OBS449254885,2012-04-26,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr149602,,2012,4,spring migration,POINT (-86.826582 36.1735301)
